date,SPY,EWJ
2003-06-30,97.63,7.27
2003-07-01,98.53,7.46
2003-07-02,99.77,7.83
2003-07-03,98.74,7.75
2003-07-07,100.7,8.11
2003-07-08,101.15,8.1
2003-07-09,100.58,8.08
2003-07-10,99.3,7.96
2003-07-11,100.24,7.84
2003-07-14,100.73,7.92
2003-07-15,100.51,7.88
2003-07-16,99.92,7.71
2003-07-17,98.5,7.51
2003-07-18,99.51,7.64
2003-07-21,98.28,7.56
2003-07-22,99.17,7.6
2003-07-23,99.24,7.66
2003-07-24,98.49,7.64
2003-07-25,100.23,7.78
2003-07-28,99.86,7.8
2003-07-29,99.4,7.7
2003-07-30,99.16,7.54
2003-07-31,99.39,7.6
2003-08-01,98.51,7.51
2003-08-04,98.51,7.47
2003-08-05,96.42,7.38
2003-08-06,96.98,7.41
2003-08-07,98.0,7.48
2003-08-08,98.28,7.47
2003-08-11,98.65,7.6
2003-08-12,99.55,7.64
2003-08-13,99.04,7.71
2003-08-14,99.31,7.85
2003-08-15,99.62,7.88
2003-08-18,100.48,8.02
2003-08-19,100.86,8.16
2003-08-20,100.45,8.16
2003-08-21,100.77,8.29
2003-08-22,99.77,8.25
2003-08-25,99.93,8.18
2003-08-26,100.11,8.3
2003-08-27,100.14,8.29
2003-08-28,100.76,8.24
2003-08-29,101.44,8.3
2003-09-02,102.8,8.7
2003-09-03,103.36,8.71
2003-09-04,103.41,8.6
2003-09-05,102.83,8.49
2003-09-08,103.68,8.62
2003-09-09,103.0,8.7
2003-09-10,101.96,8.56
2003-09-11,102.26,8.58
2003-09-12,102.45,8.71
2003-09-15,102.09,8.66
2003-09-16,103.58,9.07
2003-09-17,103.38,8.98
2003-09-18,104.6,9.17
2003-09-19,103.67,9.06
2003-09-22,102.55,8.9
2003-09-23,102.94,8.97
2003-09-24,101.11,8.82
2003-09-25,100.28,8.69
2003-09-26,99.95,8.79
2003-09-29,100.93,8.88
2003-09-30,99.95,8.76
2003-10-01,102.08,9.12
2003-10-02,102.45,9.3
2003-10-03,103.39,9.47
2003-10-06,103.86,9.42
2003-10-07,104.26,9.45
2003-10-08,104.0,9.29
2003-10-09,104.28,9.35
2003-10-10,104.57,9.53
2003-10-13,104.9,9.57
2003-10-14,105.27,9.68
2003-10-15,104.99,9.5
2003-10-16,105.41,9.58
2003-10-17,104.26,9.55
2003-10-20,105.04,9.64
2003-10-21,104.86,9.69
2003-10-22,103.54,9.37
2003-10-23,103.35,9.06
2003-10-24,103.58,9.05
2003-10-27,103.63,9.2
2003-10-28,105.04,9.4
2003-10-29,105.18,9.44
2003-10-30,105.4,9.42
2003-10-31,105.3,9.24
2003-11-03,105.99,9.33
2003-11-04,105.76,9.47
2003-11-05,105.84,9.41
2003-11-06,106.4,9.17
2003-11-07,105.61,9.26
2003-11-10,105.18,9.18
2003-11-11,105.15,8.96
2003-11-12,106.33,9.15
2003-11-13,106.36,9.15
2003-11-14,105.46,8.97
2003-11-17,104.93,8.7
2003-11-18,103.84,8.66
2003-11-19,104.72,8.68
2003-11-20,103.78,8.6
2003-11-21,104.21,8.69
2003-11-24,105.59,8.87
2003-11-25,105.99,8.84
2003-11-26,106.37,8.93
2003-11-28,106.45,8.96
2003-12-01,107.6,9.23
2003-12-02,107.33,9.15
2003-12-03,107.16,9.22
2003-12-04,107.6,9.24
2003-12-05,106.85,9.17
2003-12-08,107.57,9.13
2003-12-09,106.74,9.03
2003-12-10,106.73,8.89
2003-12-11,107.93,9.03
2003-12-12,108.14,9.13
2003-12-15,107.6,9.1
2003-12-16,108.16,9.17
2003-12-17,108.5,9.07
2003-12-18,109.72,9.21
2003-12-19,108.9,9.17
2003-12-22,109.66,9.29
2003-12-23,109.73,9.34
2003-12-24,109.62,9.21
2003-12-26,109.7,9.41
2003-12-29,111.16,9.49
2003-12-30,111.18,9.6
2003-12-31,111.28,9.64
2004-01-02,111.23,9.7
2004-01-05,112.44,9.9
2004-01-06,112.55,9.81
2004-01-07,112.93,9.73
2004-01-08,113.38,9.81
2004-01-09,112.39,9.73
2004-01-12,113.22,9.8
2004-01-13,112.56,9.65
2004-01-14,113.5,9.72
2004-01-15,113.78,9.65
2004-01-16,114.23,9.8
2004-01-20,114.2,9.84
2004-01-21,115.1,9.85
2004-01-22,114.8,9.93
2004-01-23,114.43,9.77
2004-01-26,115.87,9.93
2004-01-27,114.68,9.79
2004-01-28,113.37,9.6
2004-01-29,113.48,9.66
2004-01-30,113.48,9.66
2004-02-02,113.97,9.72
2004-02-03,113.78,9.67
2004-02-04,112.85,9.39
2004-02-05,113.18,9.48
2004-02-06,114.45,9.59
2004-02-09,114.48,9.48
2004-02-10,114.85,9.56
2004-02-11,116.07,9.62
2004-02-12,115.65,9.53
2004-02-13,115.13,9.6
2004-02-17,116.17,9.76
2004-02-18,115.66,9.66
2004-02-19,115.23,9.62
2004-02-20,114.88,9.51
2004-02-23,114.59,9.57
2004-02-24,114.39,9.46
2004-02-25,114.87,9.43
2004-02-26,114.94,9.47
2004-02-27,115.02,9.71
2004-03-01,116.16,10.01
2004-03-02,115.48,9.9
2004-03-03,115.69,9.87
2004-03-04,115.99,9.85
2004-03-05,116.38,9.88
2004-03-08,114.96,9.85
2004-03-09,114.5,9.84
2004-03-10,112.58,9.74
2004-03-11,111.12,9.54
2004-03-12,112.58,9.75
2004-03-15,111.2,9.73
2004-03-16,111.79,9.91
2004-03-17,113.04,10.28
2004-03-18,113.07,10.37
2004-03-19,111.06,10.19
2004-03-22,109.65,10.03
2004-03-23,109.46,10.2
2004-03-24,109.55,10.42
2004-03-25,111.0,10.72
2004-03-26,111.03,10.83
2004-03-29,112.59,10.91
2004-03-30,112.97,10.81
2004-03-31,113.1,10.87
2004-04-01,113.78,10.99
2004-04-02,114.64,11.08
2004-04-05,115.27,11.12
2004-04-06,114.9,11.07
2004-04-07,114.63,10.97
2004-04-08,114.37,10.92
2004-04-12,114.82,11.15
2004-04-13,113.21,10.94
2004-04-14,113.39,10.74
2004-04-15,112.96,10.59
2004-04-16,113.83,10.73
2004-04-19,113.83,10.54
2004-04-20,111.92,10.6
2004-04-21,112.67,10.68
2004-04-22,114.25,10.8
2004-04-23,114.36,10.73
2004-04-26,114.2,10.72
2004-04-27,114.3,10.63
2004-04-28,112.82,10.31
2004-04-29,111.83,10.28
2004-04-30,110.96,10.14
2004-05-03,112.15,10.13
2004-05-04,112.06,10.29
2004-05-05,112.78,10.43
2004-05-06,111.81,10.1
2004-05-07,109.96,9.8
2004-05-10,108.83,9.18
2004-05-11,109.75,9.37
2004-05-12,110.45,9.5
2004-05-13,109.99,9.31
2004-05-14,110.04,9.18
2004-05-17,109.1,8.94
2004-05-18,109.65,9.19
2004-05-19,109.27,9.41
2004-05-20,109.62,9.47
2004-05-21,109.81,9.63
2004-05-24,110.27,9.62
2004-05-25,111.85,9.8
2004-05-26,112.24,9.73
2004-05-27,112.87,9.91
2004-05-28,112.86,9.99
2004-06-01,112.71,9.93
2004-06-02,113.13,10.0
2004-06-03,112.09,9.71
2004-06-04,112.98,9.83
2004-06-07,114.7,10.23
2004-06-08,114.86,10.19
2004-06-09,113.79,9.97
2004-06-10,114.35,10.23
2004-06-14,113.22,9.99
2004-06-15,114.02,10.24
2004-06-16,114.0,10.23
2004-06-17,113.83,10.22
2004-06-18,113.63,10.22
2004-06-21,113.2,10.3
2004-06-22,113.77,10.34
2004-06-23,114.75,10.38
2004-06-24,114.39,10.51
2004-06-25,113.84,10.51
2004-06-28,113.45,10.57
2004-06-29,113.92,10.57
2004-06-30,114.53,10.62
2004-07-01,112.94,10.43
2004-07-02,112.88,10.37
2004-07-06,111.89,10.03
2004-07-07,112.22,10.12
2004-07-08,111.44,9.95
2004-07-09,111.73,10.2
2004-07-12,111.78,10.21
2004-07-13,111.86,10.42
2004-07-14,111.52,10.17
2004-07-15,110.8,10.06
2004-07-16,110.71,10.12
2004-07-19,110.24,10.16
2004-07-20,111.64,10.18
2004-07-21,109.58,9.92
2004-07-22,109.88,10.03
2004-07-23,108.96,9.79
2004-07-26,108.75,9.84
2004-07-27,109.77,9.83
2004-07-28,110.1,9.76
2004-07-29,110.57,9.73
2004-07-30,110.84,9.84
2004-08-02,111.07,9.9
2004-08-03,110.21,9.82
2004-08-04,110.2,9.73
2004-08-05,108.4,9.5
2004-08-06,106.85,9.45
2004-08-09,107.0,9.54
2004-08-10,108.38,9.62
2004-08-11,108.16,9.7
2004-08-12,106.98,9.55
2004-08-13,107.19,9.44
2004-08-16,108.3,9.54
2004-08-17,108.91,9.53
2004-08-18,110.03,9.67
2004-08-19,109.71,9.68
2004-08-20,110.48,9.87
2004-08-23,110.2,9.74
2004-08-24,110.35,9.89
2004-08-25,111.1,9.97
2004-08-26,111.1,9.93
2004-08-27,111.45,9.96
2004-08-30,110.53,9.91
2004-08-31,111.11,9.98
2004-09-01,111.32,9.96
2004-09-02,112.58,10.04
2004-09-03,112.12,9.76
2004-09-07,112.86,10.13
2004-09-08,112.58,10.04
2004-09-09,112.48,9.93
2004-09-10,113.06,9.92
2004-09-13,113.43,9.95
2004-09-14,113.66,10.04
2004-09-15,112.8,9.81
2004-09-16,113.14,9.85
2004-09-17,113.15,9.81
2004-09-20,112.47,9.79
2004-09-21,112.96,9.85
2004-09-22,111.55,9.63
2004-09-23,110.95,9.6
2004-09-24,111.46,9.58
2004-09-27,110.75,9.48
2004-09-28,111.28,9.54
2004-09-29,111.84,9.56
2004-09-30,111.76,9.7
2004-10-01,113.65,9.92
2004-10-04,113.84,9.98
2004-10-05,113.9,9.93
2004-10-06,114.68,10.02
2004-10-07,113.45,9.89
2004-10-08,112.51,9.96
2004-10-11,112.97,10.03
2004-10-12,112.53,9.91
2004-10-13,111.54,9.82
2004-10-14,110.64,9.7
2004-10-15,111.26,9.76
2004-10-18,111.68,9.83
2004-10-19,110.74,9.84
2004-10-20,110.52,9.78
2004-10-21,111.24,9.86
2004-10-22,109.99,9.73
2004-10-25,109.86,9.77
2004-10-26,111.54,9.78
2004-10-27,112.88,9.93
2004-10-28,113.22,9.92
2004-10-29,113.2,9.93
2004-11-01,113.51,9.9
2004-11-02,113.55,10.02
2004-11-03,114.98,10.1
2004-11-04,116.55,10.24
2004-11-05,117.28,10.26
2004-11-08,117.11,10.18
2004-11-09,116.88,10.14
2004-11-10,116.97,10.01
2004-11-11,117.86,10.06
2004-11-12,118.79,10.22
2004-11-15,118.73,10.38
2004-11-16,117.88,10.32
2004-11-17,118.58,10.46
2004-11-18,118.74,10.42
2004-11-19,117.42,10.31
2004-11-22,117.98,10.28
2004-11-23,118.16,10.25
2004-11-24,118.44,10.29
2004-11-26,118.35,10.37
2004-11-29,117.81,10.39
2004-11-30,117.89,10.31
2004-12-01,119.23,10.45
2004-12-02,119.33,10.49
2004-12-03,119.25,10.52
2004-12-06,119.21,10.41
2004-12-07,118.1,10.24
2004-12-08,118.79,10.32
2004-12-09,119.21,10.16
2004-12-10,119.33,10.07
2004-12-13,120.37,10.16
2004-12-14,120.79,10.2
2004-12-15,120.88,10.25
2004-12-16,120.81,10.23
2004-12-17,119.44,10.32
2004-12-20,119.47,10.39
2004-12-21,120.39,10.5
2004-12-22,120.68,10.53
2004-12-23,120.77,10.56
2004-12-27,120.52,10.61
2004-12-28,121.18,10.82
2004-12-29,121.36,10.69
2004-12-30,121.13,10.79
2004-12-31,120.87,10.92
2005-01-03,120.3,10.79
2005-01-04,118.83,10.61
2005-01-05,118.01,10.6
2005-01-06,118.61,10.6
2005-01-07,118.44,10.54
2005-01-10,119.0,10.62
2005-01-11,118.18,10.77
2005-01-12,118.57,10.83
2005-01-13,117.62,10.74
2005-01-14,118.24,10.85
2005-01-18,119.47,10.87
2005-01-19,118.22,10.67
2005-01-20,117.5,10.48
2005-01-21,116.78,10.59
2005-01-24,116.55,10.6
2005-01-25,116.88,10.52
2005-01-26,117.23,10.69
2005-01-27,117.43,10.62
2005-01-28,117.43,10.59
2005-01-31,118.16,10.59
2005-02-01,118.91,10.65
2005-02-02,119.27,10.69
2005-02-03,118.96,10.53
2005-02-04,120.23,10.58
2005-02-07,120.07,10.55
2005-02-08,120.21,10.49
2005-02-09,119.31,10.43
2005-02-10,119.74,10.52
2005-02-11,120.77,10.6
2005-02-14,120.68,10.7
2005-02-15,121.13,10.75
2005-02-16,121.21,10.6
2005-02-17,120.23,10.54
2005-02-18,120.39,10.65
2005-02-22,118.6,10.63
2005-02-23,119.45,10.55
2005-02-24,120.24,10.58
2005-02-25,121.43,10.7
2005-02-28,120.63,10.81
2005-03-01,121.23,10.89
2005-03-02,121.17,10.84
2005-03-03,121.22,10.81
2005-03-04,122.73,10.98
2005-03-07,122.79,10.96
2005-03-08,122.33,10.91
2005-03-09,120.97,10.95
2005-03-10,121.24,11.03
2005-03-11,120.39,11.05
2005-03-14,121.14,10.92
2005-03-15,120.14,10.87
2005-03-16,119.12,10.87
2005-03-17,119.36,10.88
2005-03-18,118.54,10.93
2005-03-21,118.1,10.89
2005-03-22,116.9,10.82
2005-03-23,117.0,10.74
2005-03-24,117.14,10.71
2005-03-28,117.31,10.71
2005-03-29,116.53,10.39
2005-03-30,118.18,10.47
2005-03-31,117.96,10.49
2005-04-01,117.43,10.46
2005-04-04,117.63,10.45
2005-04-05,118.19,10.57
2005-04-06,118.6,10.57
2005-04-07,119.24,10.61
2005-04-08,118.0,10.58
2005-04-11,118.09,10.55
2005-04-12,118.7,10.55
2005-04-13,117.3,10.43
2005-04-14,115.77,10.28
2005-04-15,114.15,10.07
2005-04-18,114.5,9.94
2005-04-19,115.41,10.14
2005-04-20,113.8,9.99
2005-04-21,116.01,10.21
2005-04-22,115.57,10.13
2005-04-25,116.33,10.28
2005-04-26,115.2,10.12
2005-04-27,115.65,10.18
2005-04-28,114.2,10.07
2005-04-29,115.75,10.25
2005-05-02,116.4,10.31
2005-05-03,116.6,10.29
2005-05-04,117.5,10.44
2005-05-05,117.46,10.45
2005-05-06,117.09,10.47
2005-05-09,117.82,10.45
2005-05-10,116.6,10.32
2005-05-11,117.24,10.37
2005-05-12,115.95,10.16
2005-05-13,115.72,10.07
2005-05-16,116.8,10.09
2005-05-17,117.58,10.05
2005-05-18,118.79,10.12
2005-05-19,119.29,10.16
2005-05-20,119.12,10.06
2005-05-23,119.78,10.2
2005-05-24,119.5,10.16
2005-05-25,119.41,10.03
2005-05-26,120.05,10.1
2005-05-27,120.25,10.16
2005-05-31,119.48,10.12
2005-06-01,120.5,10.18
2005-06-02,120.76,10.25
2005-06-03,120.15,10.17
2005-06-06,120.04,10.27
2005-06-07,120.13,10.3
2005-06-08,119.91,10.29
2005-06-09,120.48,10.23
2005-06-10,120.2,10.18
2005-06-13,120.58,10.1
2005-06-14,120.86,10.14
2005-06-15,121.09,10.18
2005-06-16,121.4,10.28
2005-06-17,121.36,10.35
2005-06-20,121.4,10.23
2005-06-21,121.47,10.35
2005-06-22,121.57,10.31
2005-06-23,119.86,10.24
2005-06-24,118.98,10.22
2005-06-27,119.15,10.18
2005-06-28,120.15,10.25
2005-06-29,119.83,10.19
2005-06-30,119.18,10.14
2005-07-01,119.53,10.14
2005-07-05,120.49,10.2
2005-07-06,119.48,10.09
2005-07-07,119.95,10.09
2005-07-08,121.32,10.23
2005-07-11,121.94,10.25
2005-07-12,122.26,10.29
2005-07-13,122.43,10.17
2005-07-14,122.91,10.19
2005-07-15,122.84,10.22
2005-07-18,122.35,10.21
2005-07-19,123.02,10.23
2005-07-20,123.44,10.2
2005-07-21,122.72,10.39
2005-07-22,123.54,10.26
2005-07-25,123.19,10.2
2005-07-26,123.34,10.14
2005-07-27,123.79,10.26
2005-07-28,124.57,10.32
2005-07-29,123.74,10.25
2005-08-01,123.65,10.34
2005-08-02,124.39,10.47
2005-08-03,124.72,10.44
2005-08-04,123.72,10.33
2005-08-05,122.88,10.17
2005-08-08,122.65,10.19
2005-08-09,123.39,10.37
2005-08-10,123.33,10.68
2005-08-11,123.82,10.97
2005-08-12,123.06,10.95
2005-08-15,123.82,11.08
2005-08-16,122.21,10.91
2005-08-17,122.2,11.01
2005-08-18,122.19,10.9
2005-08-19,122.47,10.92
2005-08-22,122.47,11.23
2005-08-23,122.24,11.14
2005-08-24,121.15,11.07
2005-08-25,121.59,11.1
2005-08-26,120.76,11.06
2005-08-29,121.69,11.05
2005-08-30,121.05,10.99
2005-08-31,122.58,11.13
2005-09-01,122.49,11.23
2005-09-02,122.27,11.31
2005-09-06,123.7,11.41
2005-09-07,123.91,11.32
2005-09-08,123.5,11.19
2005-09-09,124.6,11.56
2005-09-12,124.35,11.57
2005-09-13,123.66,11.47
2005-09-14,123.21,11.43
2005-09-15,123.15,11.62
2005-09-16,123.5,11.68
2005-09-19,123.09,11.56
2005-09-20,122.05,11.66
2005-09-21,120.91,11.74
2005-09-22,121.34,11.76
2005-09-23,121.44,11.72
2005-09-26,121.58,11.91
2005-09-27,121.55,11.84
2005-09-28,121.67,12.04
2005-09-29,122.66,12.39
2005-09-30,123.04,12.19
2005-10-03,122.6,12.13
2005-10-04,121.22,12.08
2005-10-05,119.63,11.87
2005-10-06,119.2,11.62
2005-10-07,119.61,11.76
2005-10-10,118.6,11.72
2005-10-11,118.43,11.95
2005-10-12,117.5,11.88
2005-10-13,117.43,11.95
2005-10-14,118.67,12.04
2005-10-17,119.11,11.84
2005-10-18,117.82,11.67
2005-10-19,119.78,11.77
2005-10-20,117.67,11.5
2005-10-21,118.13,11.65
2005-10-24,119.96,11.74
2005-10-25,119.72,11.78
2005-10-26,119.37,11.83
2005-10-27,118.1,11.81
2005-10-28,119.8,11.96
2005-10-31,120.13,12.11
2005-11-01,120.49,12.23
2005-11-02,121.75,12.31
2005-11-03,122.27,12.36
2005-11-04,122.11,12.26
2005-11-07,122.23,12.38
2005-11-08,122.23,12.35
2005-11-09,122.39,12.28
2005-11-10,123.34,12.22
2005-11-11,123.76,12.34
2005-11-14,123.69,12.18
2005-11-15,123.24,12.03
2005-11-16,123.49,12.17
2005-11-17,124.64,12.48
2005-11-18,125.13,12.55
2005-11-21,125.76,12.63
2005-11-22,126.3,12.59
2005-11-23,127.03,12.68
2005-11-25,127.13,12.52
2005-11-28,126.23,12.58
2005-11-29,126.09,12.59
2005-11-30,125.41,12.46
2005-12-01,126.69,12.75
2005-12-02,126.85,12.74
2005-12-05,126.58,12.82
2005-12-06,126.82,12.92
2005-12-07,126.08,12.87
2005-12-08,126.0,12.66
2005-12-09,126.33,12.93
2005-12-12,126.45,13.16
2005-12-13,127.31,13.27
2005-12-14,127.81,13.2
2005-12-15,127.44,13.1
2005-12-16,126.36,13.28
2005-12-19,125.71,13.24
2005-12-20,125.83,13.37
2005-12-21,126.03,13.56
2005-12-22,126.69,13.68
2005-12-23,126.76,13.65
2005-12-27,125.47,13.36
2005-12-28,125.75,13.6
2005-12-29,125.19,13.61
2005-12-30,124.51,13.52
2006-01-03,126.7,13.95
2006-01-04,127.3,14.08
2006-01-05,127.38,13.98
2006-01-06,128.44,14.19
2006-01-09,128.77,14.26
2006-01-10,128.9,14.0
2006-01-11,129.31,14.15
2006-01-12,128.8,14.05
2006-01-13,128.68,14.07
2006-01-17,128.33,13.64
2006-01-18,127.82,13.3
2006-01-19,128.31,13.6
2006-01-20,125.97,13.21
2006-01-23,126.42,13.41
2006-01-24,126.55,13.64
2006-01-25,126.66,13.52
2006-01-26,127.36,13.83
2006-01-27,128.54,14.14
2006-01-30,128.44,14.07
2006-01-31,127.5,14.02
2006-02-01,128.39,13.98
2006-02-02,126.9,13.77
2006-02-03,126.27,13.89
2006-02-06,126.6,13.86
2006-02-07,125.48,13.76
2006-02-08,126.62,13.68
2006-02-09,126.41,13.64
2006-02-10,126.64,13.58
2006-02-13,126.41,13.29
2006-02-14,127.75,13.61
2006-02-15,128.2,13.44
2006-02-16,129.16,13.59
2006-02-17,128.81,13.3
2006-02-21,128.49,13.33
2006-02-22,129.27,13.42
2006-02-23,129.08,13.56
2006-02-24,129.41,13.82
2006-02-27,129.46,13.99
2006-02-28,128.23,13.8
2006-03-01,129.37,13.93
2006-03-02,129.36,13.72
2006-03-03,128.76,13.53
2006-03-06,128.17,13.44
2006-03-07,127.97,13.29
2006-03-08,128.24,13.38
2006-03-09,127.38,13.52
2006-03-10,128.59,13.68
2006-03-13,128.83,13.82
2006-03-14,130.18,13.96
2006-03-15,130.76,13.92
2006-03-16,131.03,13.79
2006-03-17,130.62,13.98
2006-03-20,130.41,14.15
2006-03-21,129.59,13.98
2006-03-22,130.38,14.16
2006-03-23,130.11,13.92
2006-03-24,130.21,14.07
2006-03-27,130.02,14.12
2006-03-28,129.22,13.95
2006-03-29,130.03,14.34
2006-03-30,129.8,14.45
2006-03-31,129.83,14.4
2006-04-03,129.73,14.64
2006-04-04,130.56,14.64
2006-04-05,131.01,14.71
2006-04-06,130.87,14.78
2006-04-07,129.54,14.68
2006-04-10,129.74,14.76
2006-04-11,128.64,14.59
2006-04-12,128.88,14.48
2006-04-13,128.71,14.48
2006-04-17,128.66,14.33
2006-04-18,130.7,14.8
2006-04-19,130.95,14.78
2006-04-20,131.13,14.69
2006-04-21,131.15,14.78
2006-04-24,130.91,14.69
2006-04-25,130.37,14.72
2006-04-26,130.4,14.87
2006-04-27,131.03,14.86
2006-04-28,131.47,14.8
2006-05-01,130.4,14.85
2006-05-02,131.38,15.09
2006-05-03,130.89,15.05
2006-05-04,131.36,15.13
2006-05-05,132.52,15.41
2006-05-08,132.36,15.49
2006-05-09,132.62,15.55
2006-05-10,132.55,15.33
2006-05-11,130.95,15.03
2006-05-12,129.24,14.84
2006-05-15,129.5,14.98
2006-05-16,129.31,14.82
2006-05-17,126.85,14.35
2006-05-18,126.21,14.36
2006-05-19,127.1,14.48
2006-05-22,126.13,14.1
2006-05-23,125.17,13.9
2006-05-24,126.17,13.93
2006-05-25,127.73,14.1
2006-05-26,128.38,14.28
2006-05-30,126.1,13.9
2006-05-31,127.51,14.0
2006-06-01,128.73,14.06
2006-06-02,129.0,14.22
2006-06-05,127.12,13.86
2006-06-06,126.81,13.64
2006-06-07,125.86,13.34
2006-06-08,125.75,12.91
2006-06-09,125.35,12.94
2006-06-12,123.99,12.73
2006-06-13,122.55,12.29
2006-06-14,123.5,12.6
2006-06-15,126.12,13.05
2006-06-16,124.65,12.93
2006-06-19,123.67,12.86
2006-06-20,124.09,12.89
2006-06-21,125.01,13.06
2006-06-22,124.46,13.0
2006-06-23,124.44,12.94
2006-06-26,124.99,13.05
2006-06-27,123.91,12.82
2006-06-28,124.75,12.98
2006-06-29,127.27,13.53
2006-06-30,127.28,13.64
2006-07-03,127.8,13.88
2006-07-05,127.07,13.42
2006-07-06,127.44,13.54
2006-07-07,126.61,13.48
2006-07-10,126.85,13.68
2006-07-11,127.41,13.68
2006-07-12,126.05,13.3
2006-07-13,124.0,12.96
2006-07-14,123.52,12.85
2006-07-17,123.34,12.69
2006-07-18,123.97,12.57
2006-07-19,125.69,12.83
2006-07-20,124.83,12.76
2006-07-21,123.95,12.77
2006-07-24,126.21,13.01
2006-07-25,126.66,13.11
2006-07-26,126.83,13.04
2006-07-27,126.71,13.22
2006-07-28,127.98,13.58
2006-07-31,127.85,13.57
2006-08-01,127.22,13.36
2006-08-02,128.08,13.67
2006-08-03,128.42,13.56
2006-08-04,128.2,13.61
2006-08-07,127.9,13.31
2006-08-08,127.41,13.38
2006-08-09,126.98,13.43
2006-08-10,127.37,13.58
2006-08-11,127.01,13.45
2006-08-14,127.11,13.53
2006-08-15,128.63,13.84
2006-08-16,129.7,13.99
2006-08-17,130.03,13.96
2006-08-18,130.69,14.03
2006-08-21,130.13,13.91
2006-08-22,130.12,13.95
2006-08-23,129.76,13.85
2006-08-24,129.65,13.74
2006-08-25,129.81,13.67
2006-08-28,130.43,13.64
2006-08-29,130.58,13.75
2006-08-30,130.66,13.66
2006-08-31,130.64,13.71
2006-09-01,131.42,13.83
2006-09-05,131.67,14.02
2006-09-06,130.51,13.81
2006-09-07,129.91,13.7
2006-09-08,130.28,13.7
2006-09-11,130.41,13.49
2006-09-12,131.69,13.6
2006-09-13,132.22,13.43
2006-09-14,132.23,13.42
2006-09-15,131.96,13.41
2006-09-18,132.14,13.45
2006-09-19,131.81,13.34
2006-09-20,132.51,13.39
2006-09-21,131.87,13.39
2006-09-22,131.47,13.2
2006-09-25,132.48,13.28
2006-09-26,133.58,13.29
2006-09-27,133.74,13.49
2006-09-28,133.69,13.56
2006-09-29,133.58,13.54
2006-10-02,133.08,13.68
2006-10-03,133.36,13.63
2006-10-04,134.92,13.74
2006-10-05,135.18,13.86
2006-10-06,135.01,13.7
2006-10-09,135.09,13.57
2006-10-10,135.27,13.68
2006-10-11,135.11,13.55
2006-10-12,136.28,13.69
2006-10-13,136.63,13.65
2006-10-16,136.84,13.8
2006-10-17,136.41,13.72
2006-10-18,136.59,13.8
2006-10-19,136.81,13.8
2006-10-20,136.84,13.79
2006-10-23,137.47,13.94
2006-10-24,137.88,13.95
2006-10-25,138.35,13.99
2006-10-26,138.78,14.08
2006-10-27,137.91,13.92
2006-10-30,137.81,13.84
2006-10-31,137.79,13.81
2006-11-01,136.86,13.75
2006-11-02,136.78,13.78
2006-11-03,136.54,13.71
2006-11-06,138.08,13.8
2006-11-07,138.61,13.78
2006-11-08,138.91,13.63
2006-11-09,138.18,13.46
2006-11-10,138.24,13.44
2006-11-13,138.58,13.3
2006-11-14,139.62,13.69
2006-11-15,140.02,13.64
2006-11-16,140.38,13.53
2006-11-17,140.42,13.41
2006-11-20,140.5,13.13
2006-11-21,140.64,13.14
2006-11-22,140.92,13.26
2006-11-24,140.35,13.21
2006-11-27,138.42,13.2
2006-11-28,139.02,13.42
2006-11-29,140.47,13.68
2006-11-30,140.53,13.81
2006-12-01,140.22,13.83
2006-12-04,141.29,13.99
2006-12-05,141.9,14.0
2006-12-06,141.78,14.09
2006-12-07,141.16,14.1
2006-12-08,141.42,14.04
2006-12-11,141.83,14.06
2006-12-12,141.72,14.08
2006-12-13,141.87,14.01
2006-12-14,143.12,14.15
2006-12-15,142.34,14.15
2006-12-18,141.95,14.06
2006-12-19,142.22,14.0
2006-12-20,142.14,14.0
2006-12-21,141.62,14.08
2006-12-22,140.75,14.13
2006-12-26,141.58,14.12
2006-12-27,142.51,14.18
2006-12-28,142.21,14.19
2006-12-29,141.62,14.21
2007-01-03,141.37,14.2
2007-01-04,141.67,14.35
2007-01-05,140.54,13.98
2007-01-08,141.19,14.06
2007-01-09,141.07,14.15
2007-01-10,141.54,13.94
2007-01-11,142.16,13.87
2007-01-12,143.24,14.05
2007-01-16,142.96,14.1
2007-01-17,143.02,14.1
2007-01-18,142.54,14.09
2007-01-19,142.82,14.19
2007-01-22,142.38,14.19
2007-01-23,142.8,14.27
2007-01-24,143.95,14.46
2007-01-25,142.26,14.22
2007-01-26,142.13,14.23
2007-01-29,142.05,14.28
2007-01-30,142.79,14.37
2007-01-31,143.75,14.31
2007-02-01,144.61,14.5
2007-02-02,144.81,14.41
2007-02-05,144.85,14.3
2007-02-06,144.89,14.42
2007-02-07,145.21,14.41
2007-02-08,145.02,14.23
2007-02-09,143.94,14.27
2007-02-12,143.45,14.26
2007-02-13,144.66,14.56
2007-02-14,145.61,14.8
2007-02-15,145.8,14.93
2007-02-16,145.73,14.91
2007-02-20,146.04,14.86
2007-02-21,145.98,14.87
2007-02-22,145.87,14.91
2007-02-23,145.3,15.04
2007-02-26,145.17,15.14
2007-02-27,139.5,14.78
2007-02-28,140.93,14.76
2007-03-01,140.51,14.69
2007-03-02,138.67,14.48
2007-03-05,137.35,14.24
2007-03-06,139.7,14.58
2007-03-07,139.56,14.55
2007-03-08,140.74,14.68
2007-03-09,140.78,14.69
2007-03-12,140.99,14.81
2007-03-13,138.25,14.54
